datetime,date,hour,daynight,habitat,temp_c,rh_pct,dew_point_c
2026-06-02 21:10:00,2026-06-02,21,night,forest,26.7,59.5,18.1
2026-06-02 21:20:00,2026-06-02,21,night,forest,22.3,70.9,16.8
2026-06-02 21:30:00,2026-06-02,21,night,forest,22.4,78.8,18.5
2026-06-02 21:40:00,2026-06-02,21,night,forest,22.4,83.0,19.4
2026-06-02 21:50:00,2026-06-02,21,night,forest,22.6,83.0,19.5
2026-06-02 22:00:00,2026-06-02,22,night,forest,22.7,82.2,19.5
2026-06-02 22:10:00,2026-06-02,22,night,forest,22.7,81.7,19.4
2026-06-02 22:20:00,2026-06-02,22,night,forest,22.9,79.3,19.1
2026-06-02 22:30:00,2026-06-02,22,night,forest,23.1,77.1,18.8
2026-06-02 22:40:00,2026-06-02,22,night,forest,23.1,76.0,18.7
2026-06-02 22:50:00,2026-06-02,22,night,forest,23.1,75.5,18.6
2026-06-02 23:00:00,2026-06-02,23,night,forest,23.1,75.3,18.5
2026-06-02 23:10:00,2026-06-02,23,night,forest,23.1,75.3,18.5
2026-06-02 23:20:00,2026-06-02,23,night,forest,23.0,75.3,18.4
2026-06-02 23:30:00,2026-06-02,23,night,forest,23.0,75.4,18.4
2026-06-02 23:40:00,2026-06-02,23,night,forest,23.0,75.5,18.4
2026-06-02 23:50:00,2026-06-02,23,night,forest,22.9,75.7,18.4
2026-06-03 00:00:00,2026-06-03,0,night,forest,22.9,75.7,18.4
2026-06-03 00:10:00,2026-06-03,0,night,forest,22.8,75.9,18.3
2026-06-03 00:20:00,2026-06-03,0,night,forest,22.8,76.1,18.3
2026-06-03 00:30:00,2026-06-03,0,night,forest,22.7,76.3,18.3
2026-06-03 00:40:00,2026-06-03,0,night,forest,22.7,76.5,18.3
2026-06-03 00:50:00,2026-06-03,0,night,forest,22.6,76.7,18.3
2026-06-03 01:00:00,2026-06-03,1,night,forest,22.6,77.0,18.3
2026-06-03 01:10:00,2026-06-03,1,night,forest,22.6,77.2,18.4
2026-06-03 01:20:00,2026-06-03,1,night,forest,22.5,77.3,18.4
2026-06-03 01:30:00,2026-06-03,1,night,forest,22.5,77.5,18.4
2026-06-03 01:40:00,2026-06-03,1,night,forest,22.5,77.6,18.4
2026-06-03 01:50:00,2026-06-03,1,night,forest,22.4,77.8,18.4
2026-06-03 02:00:00,2026-06-03,2,night,forest,22.4,77.9,18.4
2026-06-03 02:10:00,2026-06-03,2,night,forest,22.4,78.1,18.4
2026-06-03 02:20:00,2026-06-03,2,night,forest,22.3,78.2,18.4
2026-06-03 02:30:00,2026-06-03,2,night,forest,22.3,78.3,18.3
2026-06-03 02:40:00,2026-06-03,2,night,forest,22.2,78.5,18.3
2026-06-03 02:50:00,2026-06-03,2,night,forest,22.1,78.5,18.2
2026-06-03 03:00:00,2026-06-03,3,night,forest,22.0,78.6,18.1
2026-06-03 03:10:00,2026-06-03,3,night,forest,21.9,78.4,18.0
2026-06-03 03:20:00,2026-06-03,3,night,forest,21.8,78.3,17.8
2026-06-03 03:30:00,2026-06-03,3,night,forest,21.7,78.5,17.8
2026-06-03 03:40:00,2026-06-03,3,night,forest,21.6,78.5,17.7
2026-06-03 03:50:00,2026-06-03,3,night,forest,21.5,78.4,17.6
2026-06-03 04:00:00,2026-06-03,4,night,forest,21.4,78.3,17.5
2026-06-03 04:10:00,2026-06-03,4,night,forest,21.3,78.1,17.3
2026-06-03 04:20:00,2026-06-03,4,night,forest,21.2,78.0,17.2
2026-06-03 04:30:00,2026-06-03,4,night,forest,21.1,77.8,17.1
2026-06-03 04:40:00,2026-06-03,4,night,forest,21.0,77.8,17.0
2026-06-03 04:50:00,2026-06-03,4,night,forest,20.9,77.7,16.8
2026-06-03 05:00:00,2026-06-03,5,night,forest,20.8,77.7,16.7
2026-06-03 05:10:00,2026-06-03,5,night,forest,20.7,77.6,16.6
2026-06-03 05:20:00,2026-06-03,5,night,forest,20.5,77.6,16.5
2026-06-03 05:30:00,2026-06-03,5,night,forest,20.4,77.6,16.4
2026-06-03 05:40:00,2026-06-03,5,night,forest,20.3,77.7,16.3
2026-06-03 05:50:00,2026-06-03,5,night,forest,20.2,77.6,16.2
2026-06-03 06:00:00,2026-06-03,6,day,forest,20.1,77.7,16.1
2026-06-03 06:10:00,2026-06-03,6,day,forest,20.0,77.7,16.0
2026-06-03 06:20:00,2026-06-03,6,day,forest,19.9,77.7,15.9
2026-06-03 06:30:00,2026-06-03,6,day,forest,19.8,77.7,15.8
2026-06-03 06:40:00,2026-06-03,6,day,forest,19.7,77.7,15.7
2026-06-03 06:50:00,2026-06-03,6,day,forest,19.6,77.7,15.6
2026-06-03 07:00:00,2026-06-03,7,day,forest,19.6,79.2,15.9
2026-06-03 07:10:00,2026-06-03,7,day,forest,19.5,82.1,16.3
2026-06-03 07:20:00,2026-06-03,7,day,forest,19.3,81.6,16.1
2026-06-03 07:30:00,2026-06-03,7,day,forest,19.3,82.0,16.2
2026-06-03 07:40:00,2026-06-03,7,day,forest,19.3,82.2,16.2
2026-06-03 07:50:00,2026-06-03,7,day,forest,19.2,82.3,16.1
2026-06-03 08:00:00,2026-06-03,8,day,forest,19.2,82.5,16.1
2026-06-03 08:10:00,2026-06-03,8,day,forest,19.1,82.5,16.1
2026-06-03 08:20:00,2026-06-03,8,day,forest,18.9,82.6,15.9
2026-06-03 08:30:00,2026-06-03,8,day,forest,18.7,84.4,16.0
2026-06-03 08:40:00,2026-06-03,8,day,forest,18.6,85.0,16.1
2026-06-03 08:50:00,2026-06-03,8,day,forest,18.7,84.7,16.0
2026-06-03 09:00:00,2026-06-03,9,day,forest,19.3,85.4,16.8
2026-06-03 09:10:00,2026-06-03,9,day,forest,20.0,88.0,18.0
2026-06-03 09:20:00,2026-06-03,9,day,forest,20.5,88.6,18.5
2026-06-03 09:30:00,2026-06-03,9,day,forest,20.5,87.6,18.4
2026-06-03 09:40:00,2026-06-03,9,day,forest,20.5,85.7,18.0
2026-06-03 09:50:00,2026-06-03,9,day,forest,21.0,87.1,18.8
2026-06-03 10:00:00,2026-06-03,10,day,forest,21.4,87.2,19.2
2026-06-03 10:10:00,2026-06-03,10,day,forest,21.6,86.7,19.2
2026-06-03 10:20:00,2026-06-03,10,day,forest,21.9,88.1,19.8
2026-06-03 10:30:00,2026-06-03,10,day,forest,22.1,88.3,20.1
2026-06-03 10:40:00,2026-06-03,10,day,forest,22.3,87.8,20.1
2026-06-03 10:50:00,2026-06-03,10,day,forest,22.5,87.6,20.3
2026-06-03 11:00:00,2026-06-03,11,day,forest,22.6,88.0,20.5
2026-06-03 11:10:00,2026-06-03,11,day,forest,23.0,88.0,20.9
2026-06-03 11:20:00,2026-06-03,11,day,forest,23.6,87.9,21.4
2026-06-03 11:30:00,2026-06-03,11,day,forest,23.9,87.4,21.7
2026-06-03 11:40:00,2026-06-03,11,day,forest,24.1,87.0,21.8
2026-06-03 11:50:00,2026-06-03,11,day,forest,24.9,87.1,22.6
2026-06-03 12:00:00,2026-06-03,12,day,forest,21.4,81.0,18.0
2026-06-03 12:10:00,2026-06-03,12,day,forest,19.5,89.5,17.7
2026-06-03 12:20:00,2026-06-03,12,day,forest,19.0,92.5,17.7
2026-06-03 12:30:00,2026-06-03,12,day,forest,18.9,93.7,17.8
2026-06-03 12:40:00,2026-06-03,12,day,forest,18.8,94.7,18.0
2026-06-03 12:50:00,2026-06-03,12,day,forest,18.8,95.2,18.0
2026-06-03 13:00:00,2026-06-03,13,day,forest,18.7,95.5,17.9
2026-06-03 13:10:00,2026-06-03,13,day,forest,18.5,95.6,17.8
2026-06-03 13:20:00,2026-06-03,13,day,forest,18.4,95.7,17.7
2026-06-03 13:30:00,2026-06-03,13,day,forest,18.3,96.0,17.6
2026-06-03 13:40:00,2026-06-03,13,day,forest,18.5,96.1,17.9
2026-06-03 13:50:00,2026-06-03,13,day,forest,18.5,96.2,17.9
2026-06-03 14:00:00,2026-06-03,14,day,forest,18.6,96.4,18.1
2026-06-03 14:10:00,2026-06-03,14,day,forest,18.5,96.4,18.0
2026-06-03 14:20:00,2026-06-03,14,day,forest,18.6,96.4,18.0
2026-06-03 14:30:00,2026-06-03,14,day,forest,18.5,96.4,17.9
2026-06-03 14:40:00,2026-06-03,14,day,forest,18.5,96.6,17.9
2026-06-03 14:50:00,2026-06-03,14,day,forest,18.3,96.6,17.8
2026-06-03 15:00:00,2026-06-03,15,day,forest,18.2,96.7,17.6
2026-06-03 15:10:00,2026-06-03,15,day,forest,18.1,97.0,17.6
2026-06-03 15:20:00,2026-06-03,15,day,forest,18.0,97.2,17.5
2026-06-03 15:30:00,2026-06-03,15,day,forest,17.8,97.2,17.4
2026-06-03 15:40:00,2026-06-03,15,day,forest,17.9,97.5,17.5
2026-06-03 15:50:00,2026-06-03,15,day,forest,17.9,97.5,17.5
2026-06-03 16:00:00,2026-06-03,16,day,forest,17.9,97.8,17.5
2026-06-03 16:10:00,2026-06-03,16,day,forest,17.9,98.0,17.6
2026-06-03 16:20:00,2026-06-03,16,day,forest,17.8,98.1,17.5
2026-06-03 16:30:00,2026-06-03,16,day,forest,17.9,98.3,17.6
2026-06-03 16:40:00,2026-06-03,16,day,forest,17.8,98.3,17.5
2026-06-03 16:50:00,2026-06-03,16,day,forest,17.5,98.4,17.3
2026-06-03 17:00:00,2026-06-03,17,day,forest,17.3,98.5,17.0
2026-06-03 17:10:00,2026-06-03,17,day,forest,17.3,98.6,17.1
2026-06-03 17:20:00,2026-06-03,17,day,forest,17.2,98.7,17.0
2026-06-03 17:30:00,2026-06-03,17,day,forest,17.1,98.7,16.9
2026-06-03 17:40:00,2026-06-03,17,day,forest,17.0,98.7,16.8
2026-06-03 17:50:00,2026-06-03,17,day,forest,17.1,98.9,17.0
2026-06-03 18:00:00,2026-06-03,18,night,forest,17.1,98.9,16.9
2026-06-03 18:10:00,2026-06-03,18,night,forest,17.1,99.0,16.9
2026-06-03 18:20:00,2026-06-03,18,night,forest,17.0,98.9,16.8
2026-06-03 18:30:00,2026-06-03,18,night,forest,16.9,99.0,16.7
2026-06-03 18:40:00,2026-06-03,18,night,forest,16.9,99.1,16.8
2026-06-03 18:50:00,2026-06-03,18,night,forest,17.0,99.1,16.8
2026-06-03 19:00:00,2026-06-03,19,night,forest,16.9,99.2,16.8
2026-06-03 19:10:00,2026-06-03,19,night,forest,16.7,99.2,16.6
2026-06-03 19:20:00,2026-06-03,19,night,forest,16.8,99.3,16.6
2026-06-03 19:30:00,2026-06-03,19,night,forest,16.8,99.3,16.7
2026-06-03 19:40:00,2026-06-03,19,night,forest,16.7,99.4,16.6
2026-06-03 19:50:00,2026-06-03,19,night,forest,16.8,99.4,16.7
2026-06-03 20:00:00,2026-06-03,20,night,forest,16.8,99.5,16.7
2026-06-03 20:10:00,2026-06-03,20,night,forest,16.8,99.5,16.7
2026-06-03 20:20:00,2026-06-03,20,night,forest,16.8,99.5,16.7
2026-06-03 20:30:00,2026-06-03,20,night,forest,16.7,99.6,16.6
2026-06-03 20:40:00,2026-06-03,20,night,forest,16.6,99.6,16.5
2026-06-03 20:50:00,2026-06-03,20,night,forest,16.7,99.6,16.6
2026-06-03 21:00:00,2026-06-03,21,night,forest,16.7,99.7,16.6
2026-06-03 21:10:00,2026-06-03,21,night,forest,16.6,99.6,16.6
2026-06-03 21:20:00,2026-06-03,21,night,forest,16.6,99.7,16.6
2026-06-03 21:30:00,2026-06-03,21,night,forest,16.6,99.7,16.6
2026-06-03 21:40:00,2026-06-03,21,night,forest,16.5,99.7,16.5
2026-06-03 21:50:00,2026-06-03,21,night,forest,16.5,99.8,16.5
2026-06-03 22:00:00,2026-06-03,22,night,forest,16.5,99.8,16.5
2026-06-03 22:10:00,2026-06-03,22,night,forest,16.6,99.8,16.6
2026-06-03 22:20:00,2026-06-03,22,night,forest,16.5,99.9,16.4
2026-06-03 22:30:00,2026-06-03,22,night,forest,16.4,99.8,16.4
2026-06-03 22:40:00,2026-06-03,22,night,forest,16.3,99.9,16.3
2026-06-03 22:50:00,2026-06-03,22,night,forest,16.4,99.9,16.4
2026-06-03 23:00:00,2026-06-03,23,night,forest,16.4,99.9,16.4
2026-06-03 23:10:00,2026-06-03,23,night,forest,16.4,100.0,16.4
2026-06-03 23:20:00,2026-06-03,23,night,forest,16.5,100.0,16.5
2026-06-03 23:30:00,2026-06-03,23,night,forest,16.4,100.0,16.4
2026-06-03 23:40:00,2026-06-03,23,night,forest,16.5,100.0,16.5
2026-06-03 23:50:00,2026-06-03,23,night,forest,16.5,100.0,16.5
2026-06-04 00:00:00,2026-06-04,0,night,forest,16.5,100.0,16.5
2026-06-04 00:10:00,2026-06-04,0,night,forest,16.3,100.0,16.3
2026-06-04 00:20:00,2026-06-04,0,night,forest,16.2,100.0,16.2
2026-06-04 00:30:00,2026-06-04,0,night,forest,16.1,100.0,16.1
2026-06-04 00:40:00,2026-06-04,0,night,forest,16.2,100.0,16.2
2026-06-04 00:50:00,2026-06-04,0,night,forest,16.1,100.0,16.1
2026-06-04 01:00:00,2026-06-04,1,night,forest,16.1,100.0,16.1
2026-06-04 01:10:00,2026-06-04,1,night,forest,16.1,100.0,16.1
2026-06-04 01:20:00,2026-06-04,1,night,forest,16.0,100.0,16.0
2026-06-04 01:30:00,2026-06-04,1,night,forest,16.0,100.0,16.0
2026-06-04 01:40:00,2026-06-04,1,night,forest,16.0,100.0,16.0
2026-06-04 01:50:00,2026-06-04,1,night,forest,15.9,100.0,15.9
2026-06-04 02:00:00,2026-06-04,2,night,forest,15.9,100.0,15.9
2026-06-04 02:10:00,2026-06-04,2,night,forest,15.7,100.0,15.7
2026-06-04 02:20:00,2026-06-04,2,night,forest,15.6,100.0,15.6
2026-06-04 02:30:00,2026-06-04,2,night,forest,15.7,100.0,15.7
2026-06-04 02:40:00,2026-06-04,2,night,forest,15.7,100.0,15.7
2026-06-04 02:50:00,2026-06-04,2,night,forest,15.7,100.0,15.7
2026-06-04 03:00:00,2026-06-04,3,night,forest,15.7,100.0,15.7
2026-06-04 03:10:00,2026-06-04,3,night,forest,15.5,100.0,15.5
2026-06-04 03:20:00,2026-06-04,3,night,forest,15.6,100.0,15.6
2026-06-04 03:30:00,2026-06-04,3,night,forest,15.6,100.0,15.6
2026-06-04 03:40:00,2026-06-04,3,night,forest,15.4,100.0,15.4
2026-06-04 03:50:00,2026-06-04,3,night,forest,15.7,100.0,15.7
2026-06-04 04:00:00,2026-06-04,4,night,forest,15.7,100.0,15.7
2026-06-04 04:10:00,2026-06-04,4,night,forest,15.6,100.0,15.6
2026-06-04 04:20:00,2026-06-04,4,night,forest,15.7,100.0,15.7
2026-06-04 04:30:00,2026-06-04,4,night,forest,15.7,100.0,15.7
2026-06-04 04:40:00,2026-06-04,4,night,forest,15.7,100.0,15.7
2026-06-04 04:50:00,2026-06-04,4,night,forest,15.7,100.0,15.7
2026-06-04 05:00:00,2026-06-04,5,night,forest,15.6,100.0,15.6
2026-06-04 05:10:00,2026-06-04,5,night,forest,15.6,100.0,15.6
2026-06-04 05:20:00,2026-06-04,5,night,forest,15.7,100.0,15.7
2026-06-04 05:30:00,2026-06-04,5,night,forest,15.5,100.0,15.5
2026-06-04 05:40:00,2026-06-04,5,night,forest,15.4,100.0,15.4
2026-06-04 05:50:00,2026-06-04,5,night,forest,15.4,100.0,15.4
2026-06-04 06:00:00,2026-06-04,6,day,forest,15.3,100.0,15.3
2026-06-04 06:10:00,2026-06-04,6,day,forest,15.3,100.0,15.3
2026-06-04 06:20:00,2026-06-04,6,day,forest,15.3,100.0,15.3
2026-06-04 06:30:00,2026-06-04,6,day,forest,15.4,100.0,15.4
2026-06-04 06:40:00,2026-06-04,6,day,forest,15.2,100.0,15.2
2026-06-04 06:50:00,2026-06-04,6,day,forest,15.3,100.0,15.3
2026-06-04 07:00:00,2026-06-04,7,day,forest,15.4,100.0,15.4
2026-06-04 07:10:00,2026-06-04,7,day,forest,15.3,100.0,15.3
2026-06-04 07:20:00,2026-06-04,7,day,forest,15.6,100.0,15.6
2026-06-04 07:30:00,2026-06-04,7,day,forest,15.6,100.0,15.6
2026-06-04 07:40:00,2026-06-04,7,day,forest,15.6,100.0,15.6
2026-06-04 07:50:00,2026-06-04,7,day,forest,15.5,100.0,15.5
2026-06-04 08:00:00,2026-06-04,8,day,forest,15.6,100.0,15.6
2026-06-04 08:10:00,2026-06-04,8,day,forest,15.9,100.0,15.9
2026-06-04 08:20:00,2026-06-04,8,day,forest,15.9,100.0,15.9
2026-06-04 08:30:00,2026-06-04,8,day,forest,15.8,100.0,15.8
2026-06-04 08:40:00,2026-06-04,8,day,forest,15.8,100.0,15.8
2026-06-04 08:50:00,2026-06-04,8,day,forest,15.9,100.0,15.9
2026-06-04 09:00:00,2026-06-04,9,day,forest,16.0,100.0,16.0
2026-06-04 09:10:00,2026-06-04,9,day,forest,16.1,100.0,16.1
2026-06-04 09:20:00,2026-06-04,9,day,forest,16.4,100.0,16.4
2026-06-04 09:30:00,2026-06-04,9,day,forest,16.2,100.0,16.2
2026-06-04 09:40:00,2026-06-04,9,day,forest,16.6,100.0,16.5
2026-06-04 09:50:00,2026-06-04,9,day,forest,16.8,100.0,16.8
2026-06-04 10:00:00,2026-06-04,10,day,forest,17.3,100.0,17.3
2026-06-04 10:10:00,2026-06-04,10,day,forest,17.7,100.0,17.7
2026-06-04 10:20:00,2026-06-04,10,day,forest,17.6,100.0,17.6
2026-06-04 10:30:00,2026-06-04,10,day,forest,18.1,100.0,18.1
2026-06-04 10:40:00,2026-06-04,10,day,forest,18.5,100.0,18.5
2026-06-04 10:50:00,2026-06-04,10,day,forest,18.5,100.0,18.5
2026-06-04 11:00:00,2026-06-04,11,day,forest,18.3,100.0,18.3
2026-06-04 11:10:00,2026-06-04,11,day,forest,18.5,100.0,18.5
2026-06-04 11:20:00,2026-06-04,11,day,forest,18.8,100.0,18.8
2026-06-04 11:30:00,2026-06-04,11,day,forest,18.9,100.0,18.9
2026-06-04 11:40:00,2026-06-04,11,day,forest,18.8,100.0,18.8
2026-06-04 11:50:00,2026-06-04,11,day,forest,18.5,100.0,18.5
2026-06-04 12:00:00,2026-06-04,12,day,forest,18.3,100.0,18.3
2026-06-04 12:10:00,2026-06-04,12,day,forest,18.1,100.0,18.1
2026-06-04 12:20:00,2026-06-04,12,day,forest,17.8,100.0,17.8
2026-06-04 12:30:00,2026-06-04,12,day,forest,17.8,100.0,17.8
2026-06-04 12:40:00,2026-06-04,12,day,forest,17.9,100.0,17.9
2026-06-04 12:50:00,2026-06-04,12,day,forest,17.9,100.0,17.9
2026-06-04 13:00:00,2026-06-04,13,day,forest,18.1,100.0,18.1
2026-06-04 13:10:00,2026-06-04,13,day,forest,18.0,100.0,18.0
2026-06-04 13:20:00,2026-06-04,13,day,forest,17.7,100.0,17.7
2026-06-04 13:30:00,2026-06-04,13,day,forest,17.3,100.0,17.3
2026-06-04 13:40:00,2026-06-04,13,day,forest,17.3,100.0,17.3
2026-06-04 13:50:00,2026-06-04,13,day,forest,17.2,100.0,17.2
2026-06-04 14:00:00,2026-06-04,14,day,forest,17.3,100.0,17.3
2026-06-04 14:10:00,2026-06-04,14,day,forest,17.3,100.0,17.3
2026-06-04 14:20:00,2026-06-04,14,day,forest,17.3,100.0,17.3
2026-06-04 14:30:00,2026-06-04,14,day,forest,17.5,100.0,17.5
2026-06-04 14:40:00,2026-06-04,14,day,forest,17.4,100.0,17.4
2026-06-04 14:50:00,2026-06-04,14,day,forest,17.3,100.0,17.3
2026-06-04 15:00:00,2026-06-04,15,day,forest,17.7,100.0,17.7
2026-06-04 15:10:00,2026-06-04,15,day,forest,17.8,100.0,17.8
2026-06-04 15:20:00,2026-06-04,15,day,forest,17.8,100.0,17.8
2026-06-04 15:30:00,2026-06-04,15,day,forest,17.9,100.0,17.9
2026-06-04 15:40:00,2026-06-04,15,day,forest,18.0,100.0,18.0
2026-06-04 15:50:00,2026-06-04,15,day,forest,17.9,100.0,17.9
2026-06-04 16:00:00,2026-06-04,16,day,forest,17.8,100.0,17.8
2026-06-04 16:10:00,2026-06-04,16,day,forest,17.7,100.0,17.7
2026-06-04 16:20:00,2026-06-04,16,day,forest,17.6,100.0,17.6
2026-06-04 16:30:00,2026-06-04,16,day,forest,17.5,100.0,17.5
2026-06-04 16:40:00,2026-06-04,16,day,forest,17.4,100.0,17.4
2026-06-04 16:50:00,2026-06-04,16,day,forest,17.4,100.0,17.4
2026-06-04 17:00:00,2026-06-04,17,day,forest,17.4,100.0,17.4
2026-06-04 17:10:00,2026-06-04,17,day,forest,17.3,100.0,17.3
2026-06-04 17:20:00,2026-06-04,17,day,forest,17.3,100.0,17.3
2026-06-04 17:30:00,2026-06-04,17,day,forest,17.3,100.0,17.3
2026-06-04 17:40:00,2026-06-04,17,day,forest,17.3,100.0,17.3
2026-06-04 17:50:00,2026-06-04,17,day,forest,17.3,100.0,17.3
2026-06-04 18:00:00,2026-06-04,18,night,forest,17.3,100.0,17.3
2026-06-04 18:10:00,2026-06-04,18,night,forest,17.3,100.0,17.3
2026-06-04 18:20:00,2026-06-04,18,night,forest,17.3,100.0,17.3
2026-06-04 18:30:00,2026-06-04,18,night,forest,17.3,100.0,17.3
2026-06-04 18:40:00,2026-06-04,18,night,forest,17.4,100.0,17.4
2026-06-04 18:50:00,2026-06-04,18,night,forest,17.3,100.0,17.3
2026-06-04 19:00:00,2026-06-04,19,night,forest,17.3,100.0,17.3
2026-06-04 19:10:00,2026-06-04,19,night,forest,17.3,100.0,17.3
2026-06-04 19:20:00,2026-06-04,19,night,forest,17.4,100.0,17.4
2026-06-04 19:30:00,2026-06-04,19,night,forest,17.3,100.0,17.3
2026-06-04 19:40:00,2026-06-04,19,night,forest,17.2,100.0,17.2
2026-06-04 19:50:00,2026-06-04,19,night,forest,17.2,100.0,17.2
2026-06-04 20:00:00,2026-06-04,20,night,forest,17.1,100.0,17.1
2026-06-04 20:10:00,2026-06-04,20,night,forest,17.0,100.0,17.0
2026-06-04 20:20:00,2026-06-04,20,night,forest,17.0,100.0,17.0
2026-06-04 20:30:00,2026-06-04,20,night,forest,17.0,100.0,17.0
2026-06-04 20:40:00,2026-06-04,20,night,forest,16.8,100.0,16.8
2026-06-04 20:50:00,2026-06-04,20,night,forest,16.9,100.0,16.9
2026-06-04 21:00:00,2026-06-04,21,night,forest,16.9,100.0,16.9
2026-06-04 21:10:00,2026-06-04,21,night,forest,16.7,100.0,16.7
2026-06-04 21:20:00,2026-06-04,21,night,forest,16.7,100.0,16.7
2026-06-04 21:30:00,2026-06-04,21,night,forest,16.8,100.0,16.8
2026-06-04 21:40:00,2026-06-04,21,night,forest,16.8,100.0,16.8
2026-06-04 21:50:00,2026-06-04,21,night,forest,16.7,100.0,16.7
2026-06-04 22:00:00,2026-06-04,22,night,forest,16.5,100.0,16.5
2026-06-04 22:10:00,2026-06-04,22,night,forest,16.6,100.0,16.6
2026-06-04 22:20:00,2026-06-04,22,night,forest,16.4,100.0,16.4
2026-06-04 22:30:00,2026-06-04,22,night,forest,16.5,100.0,16.5
2026-06-04 22:40:00,2026-06-04,22,night,forest,16.4,100.0,16.4
2026-06-04 22:50:00,2026-06-04,22,night,forest,16.4,100.0,16.4
2026-06-04 23:00:00,2026-06-04,23,night,forest,16.2,100.0,16.2
2026-06-04 23:10:00,2026-06-04,23,night,forest,16.3,100.0,16.3
2026-06-04 23:20:00,2026-06-04,23,night,forest,16.3,100.0,16.3
2026-06-04 23:30:00,2026-06-04,23,night,forest,16.5,100.0,16.5
2026-06-04 23:40:00,2026-06-04,23,night,forest,16.3,100.0,16.3
2026-06-04 23:50:00,2026-06-04,23,night,forest,16.4,100.0,16.4
2026-06-05 00:00:00,2026-06-05,0,night,forest,16.3,100.0,16.3
2026-06-05 00:10:00,2026-06-05,0,night,forest,16.3,100.0,16.3
2026-06-05 00:20:00,2026-06-05,0,night,forest,16.2,100.0,16.2
2026-06-05 00:30:00,2026-06-05,0,night,forest,16.2,100.0,16.2
2026-06-05 00:40:00,2026-06-05,0,night,forest,16.1,100.0,16.1
2026-06-05 00:50:00,2026-06-05,0,night,forest,15.9,100.0,15.9
2026-06-05 01:00:00,2026-06-05,1,night,forest,15.9,100.0,15.9
2026-06-05 01:10:00,2026-06-05,1,night,forest,15.8,100.0,15.8
2026-06-05 01:20:00,2026-06-05,1,night,forest,15.6,100.0,15.6
2026-06-05 01:30:00,2026-06-05,1,night,forest,15.8,100.0,15.8
2026-06-05 01:40:00,2026-06-05,1,night,forest,15.8,100.0,15.8
2026-06-05 01:50:00,2026-06-05,1,night,forest,15.8,100.0,15.8
2026-06-05 02:00:00,2026-06-05,2,night,forest,15.8,100.0,15.8
2026-06-05 02:10:00,2026-06-05,2,night,forest,15.8,100.0,15.8
2026-06-05 02:20:00,2026-06-05,2,night,forest,15.9,100.0,15.9
2026-06-05 02:30:00,2026-06-05,2,night,forest,15.9,100.0,15.9
2026-06-05 02:40:00,2026-06-05,2,night,forest,15.9,100.0,15.9
2026-06-05 02:50:00,2026-06-05,2,night,forest,15.9,100.0,15.9
2026-06-05 03:00:00,2026-06-05,3,night,forest,15.8,100.0,15.8
2026-06-05 03:10:00,2026-06-05,3,night,forest,15.9,100.0,15.9
2026-06-05 03:20:00,2026-06-05,3,night,forest,15.8,100.0,15.8
2026-06-05 03:30:00,2026-06-05,3,night,forest,15.6,100.0,15.6
2026-06-05 03:40:00,2026-06-05,3,night,forest,15.6,100.0,15.6
2026-06-05 03:50:00,2026-06-05,3,night,forest,15.7,100.0,15.7
2026-06-05 04:00:00,2026-06-05,4,night,forest,15.7,100.0,15.7
2026-06-05 04:10:00,2026-06-05,4,night,forest,15.7,100.0,15.7
2026-06-05 04:20:00,2026-06-05,4,night,forest,15.7,100.0,15.7
2026-06-05 04:30:00,2026-06-05,4,night,forest,15.9,100.0,15.9
2026-06-05 04:40:00,2026-06-05,4,night,forest,15.7,100.0,15.7
2026-06-05 04:50:00,2026-06-05,4,night,forest,15.6,100.0,15.6
2026-06-05 05:00:00,2026-06-05,5,night,forest,15.6,100.0,15.6
2026-06-05 05:10:00,2026-06-05,5,night,forest,15.5,100.0,15.5
2026-06-05 05:20:00,2026-06-05,5,night,forest,15.6,100.0,15.6
2026-06-05 05:30:00,2026-06-05,5,night,forest,15.4,100.0,15.4
2026-06-05 05:40:00,2026-06-05,5,night,forest,15.4,100.0,15.4
2026-06-05 05:50:00,2026-06-05,5,night,forest,15.4,100.0,15.4
2026-06-05 06:00:00,2026-06-05,6,day,forest,15.4,100.0,15.4
2026-06-05 06:10:00,2026-06-05,6,day,forest,15.3,100.0,15.3
2026-06-05 06:20:00,2026-06-05,6,day,forest,15.3,100.0,15.3
2026-06-05 06:30:00,2026-06-05,6,day,forest,15.3,100.0,15.3
2026-06-05 06:40:00,2026-06-05,6,day,forest,15.4,100.0,15.4
2026-06-05 06:50:00,2026-06-05,6,day,forest,15.4,100.0,15.4
2026-06-05 07:00:00,2026-06-05,7,day,forest,15.5,100.0,15.5
2026-06-05 07:10:00,2026-06-05,7,day,forest,15.6,100.0,15.6
2026-06-05 07:20:00,2026-06-05,7,day,forest,15.6,100.0,15.6
2026-06-05 07:30:00,2026-06-05,7,day,forest,15.8,100.0,15.8
2026-06-05 07:40:00,2026-06-05,7,day,forest,15.9,100.0,15.9
2026-06-05 07:50:00,2026-06-05,7,day,forest,16.0,100.0,16.0
2026-06-05 08:00:00,2026-06-05,8,day,forest,16.4,100.0,16.4
2026-06-05 08:10:00,2026-06-05,8,day,forest,16.4,100.0,16.4
2026-06-05 08:20:00,2026-06-05,8,day,forest,16.4,100.0,16.4
2026-06-05 08:30:00,2026-06-05,8,day,forest,16.7,100.0,16.7
2026-06-05 08:40:00,2026-06-05,8,day,forest,16.8,100.0,16.8
